#chr	start	end	id	gid	strd	C001	C002	C003	C004	C005	C006	C007	C008	C009	C010	C011	C012	C013	C014	C015	C016	C017	C018	C019	C020	C021	C022	C023	C024	C025	C026	C027	C028	C029	C030	C031	C033	C034	C035	C036	C037	C038	C039	C040	C041	C042	C043	C044	C045	C046	C047	C048	C049	C050	C051	C052	C053	C054	C055	C056	C057	C058	C059	C060	C061	C062	C063	C064	T001	T002	T003	T004	T005	T006	T007	T008	T009	T010	T011	T013	T014	T015	T016	T017	T018	T019	T020	T022	T023	T024	T026	T028	T029	T030	T031	T032	T033	T034	T035	T036	T037	T038	T039	T040	T041	T042	T043	T044	T045	T046	T047	T048	T049	T050	T051	T052	T053	T054	T055	T056	T057	T058	T059	T060	T061	T062	T063	T064
10	23035062	23035063	NA	ENSBTAG00000054130	NA	0.730532	0.523162	-0.981117	-0.641296	0.0393245	-0.425982	-1.18526	0.271341	1.09688	-0.681154	-0.5441	0.410213	-0.843445	-0.743884	-0.554536	-0.811763	0.867337	-0.270235	0.667246	0.740444	0.0900022	-0.014757	0.663789	-0.417191	1.13369	1.81499	-0.304777	-0.217696	0.701911	0.71616	-0.973341	-0.504045	-0.0556412	-0.175667	0.115376	0.822754	0.499784	0.255682	0.318401	-1.49013	-0.410073	0.56712	-0.496775	0.952644	-0.390227	0.422322	-0.0506732	-1.39126	0.253493	0.0884958	0.485883	0.45404	-0.929211	-1.09562	0.401519	0.0969343	0.133101	-0.886178	0.646129	0.321288	-0.565154	1.33715	-0.587942	-1.37928	0.00175454	0.0175111	-0.717803	0.00749706	0.603692	-0.911124	-0.20877	0.451413	-1.84533	0.554782	0.854262	-1.48826	0.643973	0.931485	-1.28548e-05	0.97123	1.21797	0.29685	0.160491	-0.0888136	-0.73634	-0.671917	0.181489	0.746816	-0.672935	-0.420397	0.836329	-1.47866	0.183114	-0.0868713	0.363095	-0.717028	0.685442	0.523794	0.759489	0.227624	-0.473638	0.285124	-0.480315	0.836953	0.941855	-0.475672	1.56985	-1.00495	-0.0224664	-0.348118	-0.608705	-1.0088	0.883424	0.494047	-0.172899	-0.533783	0.302402	0.859614	0.908745	0.488999	-1.19367	-0.0469888	-0.99756
10	23046790	23046791	NA	ENSBTAG00000049260	NA	0.790136	0.509765	-1.00448	-0.0661519	0.00333003	-0.622738	-0.657575	-0.295564	0.427914	-0.178403	-0.59212	-0.0832592	-0.172816	0.323822	0.808875	-0.0966573	0.113886	-0.905269	-0.0061017	0.56344	-0.35252	0.0243401	0.288649	0.0985674	2.34197	0.942416	-0.352225	-0.0398663	0.00494289	0.527741	-0.136104	-1.2226	-0.576117	-0.657112	0.214544	0.367971	0.096272	0.0613114	-0.183515	0.358815	-0.162486	0.826678	0.0722735	0.21489	-0.22013	-0.176456	-0.51561	-1.63817	1.49477	0.44054	0.589313	1.1885	-1.60975	-1.01641	0.0907712	0.698325	-1.03922	-0.703008	1.09695	-1.37882	0.317855	0.975209	-0.213534	-1.34779	-0.847758	0.634746	-1.16099	0.268441	-0.101644	0.580821	-0.692339	0.408702	-0.839165	0.701437	0.580341	-1.29293	0.202758	0.277799	0.156671	0.20964	0.323851	0.389082	0.666774	-0.220743	0.414999	-0.329861	0.557521	0.19866	-0.304385	-0.209963	0.285448	-0.989807	-0.484047	-1.22047	1.13432	-0.889311	0.468138	0.622768	1.26857	0.141212	-0.413468	0.0404064	-0.803275	1.37951	1.05364	-0.117038	0.278735	-0.113072	0.344017	0.259056	-0.501598	-0.587641	0.379592	-0.0424271	-0.377216	-0.144084	0.399528	0.118829	-0.259445	0.50658	-0.377338	-0.417597	-0.167189
10	23053859	23053860	NA	ENSBTAG00000052371	NA	0.559723	0.646517	-1.0805	-0.104284	-0.633534	0.0404443	-0.79708	-0.0366405	0.339021	0.376407	0.752399	-0.700824	-0.303511	0.32688	0.580955	-0.753814	0.827466	-0.545393	0.963699	-0.0775584	0.0628716	-0.248106	-0.0824029	-0.132296	-0.0155755	0.775085	0.00199156	-0.341838	0.796968	-0.208297	-0.411839	-0.316643	-0.813828	-0.29539	0.913849	0.815799	0.719198	-0.177796	0.954686	-0.293103	-0.48933	0.180036	-0.436666	0.228907	-0.31706	1.85765	-0.794549	-0.767663	1.05533	-0.712061	1.02048	0.563377	-0.317669	-1.59962	0.0932186	-0.189117	-1.07855	-1.3369	0.597352	-0.797286	0.61575	0.0989447	0.441717	-1.55892	-0.430016	-0.331651	-0.418381	0.561709	0.123021	-0.62431	-0.429918	0.994848	-2.03195	0.831791	-0.331087	-0.173617	1.7363	1.70339	0.232096	0.186894	1.26888	-0.38759	0.490931	-0.415664	-0.52233	-0.572977	0.577284	0.395047	0.154107	-0.243753	0.541298	-1.4523	0.170095	-1.95046	0.537955	-0.701531	1.56961	0.613271	0.86763	-0.258504	0.185097	0.0275477	-1.26298	0.259561	0.764826	-0.591139	1.22289	-0.601362	0.733299	0.472197	-0.592124	-0.742015	-0.773434	-0.149178	0.512977	-0.922651	0.419038	-0.591513	0.949191	-0.0939946	-0.449211	0.129644	0.372138
10	23247086	23247087	NA	ENSBTAG00000051127	NA	-0.704698	-0.638223	0.829568	0.227742	-0.288129	-0.357094	0.504296	-0.518646	-0.194598	0.395757	-1.00991	1.21528	-0.220864	-0.328113	0.147796	0.503888	-0.540659	0.852995	1.0817	0.325794	0.366502	0.350825	-1.37498	0.98431	0.666759	-0.0142692	-0.285956	-0.745849	0.453487	-1.18822	0.092683	0.082107	-0.145853	-0.449114	-0.692396	-0.0433984	-0.839486	-0.496567	-0.0768125	-0.600392	0.580833	1.31868	-0.319608	0.410625	0.774792	0.017474	-1.29739	-0.249044	0.60446	0.589775	-0.108153	-0.972058	0.113445	0.444453	1.06028	-0.206518	0.433094	-0.0920214	-0.609888	0.312723	0.428217	0.341669	-0.903109	0.626966	0.162887	0.159909	0.222452	-0.387405	-0.95557	0.247259	-0.0219021	0.150003	0.0215064	-0.651199	0.526452	0.159137	-0.318734	-0.228413	-0.845113	-0.212353	0.592821	-0.776643	0.515941	0.154832	-0.293071	0.830906	0.0255832	0.927506	1.14189	0.997926	-1.06608	0.427013	-1.77781	0.556699	-0.379167	1.34257	-0.203922	-0.856681	0.0869843	0.277238	-0.363755	1.03491	-0.366264	0.693744	-0.0204353	-0.0780139	0.419388	-0.668066	-0.703109	-0.0422028	-0.0294513	0.782715	0.201025	0.413152	-0.907246	0.350058	1.08361	-0.111239	-1.40424	-0.808501	-0.237656	0.0880025	-0.506842
10	23272049	23272050	NA	ENSBTAG00000051187	NA	-0.928194	-0.60016	0.722719	-0.130963	-0.842846	0.895981	-0.0177811	0.0063395	-0.998225	0.885474	1.06213	-0.777077	-0.467613	-0.553743	-0.351714	1.98262	-0.991457	0.608018	0.491955	0.661963	-0.470324	0.954665	-0.785138	0.416414	-0.313474	-0.219545	-0.556976	0.409193	-0.408324	0.895387	-0.216784	0.873914	-0.217356	0.162948	-0.167008	-0.958398	0.0775108	0.851588	0.187642	-0.0209108	-0.0671809	0.328745	-0.346745	0.670983	0.751098	-0.779105	0.310557	-0.881421	-1.18949	0.05164	-0.173288	0.549853	-0.208589	-0.588384	-1.53888	0.175743	0.833357	1.14862	-0.450864	0.0861772	-0.166852	0.959111	-0.627538	-0.194239	-0.973942	-0.576243	1.1328	0.0227458	-0.774091	-0.490223	-0.270641	1.25801	-0.624723	0.0517081	0.814857	0.749226	-0.6237	0.919767	-0.219342	-0.944235	0.276358	1.11352	-0.150338	0.624454	-1.43619	0.824213	-1.84352	1.04061	1.0624	0.906499	-0.164568	-0.319132	0.197135	0.110389	0.288028	1.08886	-1.42532	-0.399797	-0.745612	-0.122242	-0.40181	0.0656184	-0.0137913	1.05123	0.38846	-0.561807	-0.0240246	-0.0741014	0.386006	-0.497368	-0.821081	-0.442208	0.502674	-0.054394	0.196824	-1.07452	-0.387715	0.268055	0.12891	0.431227	-0.536129	0.450807	0.835666
10	23342633	23342634	NA	ENSBTAG00000047444	NA	0.575667	-1.3612	0.525245	1.28736	-0.950316	0.651907	-0.00953923	0.615122	0.600186	0.191458	-0.0222838	0.0545934	0.28807	-0.597277	-2.08802	0.337677	0.253566	1.04029	0.486848	-0.567099	-1.56544	-0.782112	-0.848023	-0.097391	1.62436	0.672558	0.519251	-0.702151	0.698546	1.89227	-0.189878	1.46924	-1.84766	0.100641	-0.911916	-0.633772	-1.02697	0.90682	-0.483219	1.94919	-0.271735	-2.34053	-0.193038	-0.223836	0.721761	0.779122	-2.25025	0.862459	-0.253804	-0.216285	0.554696	0.74004	-0.359517	-1.1306	0.518036	-1.01677	0.631943	0.326388	0.181676	0.996231	-0.394962	-0.324451	0.606824	-0.682282	-0.794439	-0.516966	1.1792	1.64325	-0.704747	-1.4813	1.11424	0.691829	0.551248	-0.65137	-1.3812	1.3856	0.681131	0.0724929	0.0205639	-0.33365	-0.683217	-0.784073	-0.158841	1.68689	0.221261	0.520482	-0.764234	0.753034	0.69232	-0.760716	0.0494495	-0.319092	-0.159658	0.638841	0.0114887	0.662064	-0.287709	-0.0415388	-0.558924	-0.292664	-1.02896	0.0604922	0.269242	0.578372	0.337906	-0.648327	-0.299978	0.487006	0.617278	-0.356886	0.42852	-0.320247	0.0750581	-0.592099	-0.541116	-0.34781	-0.639793	0.281827	0.147832	-0.399835	-0.463172	0.892819	0.243111
10	23396354	23396355	NA	ENSBTAG00000052729	NA	-0.660102	-0.938208	0.95797	0.555695	-1.10465	0.362991	0.568948	0.144617	0.428426	-0.0149983	-0.951506	-0.353136	0.00724355	-0.869574	-1.2829	-0.024221	-0.0538309	1.3521	0.508534	0.809032	0.158998	0.700617	0.99922	-0.524923	0.635671	-0.75922	0.314051	-0.293413	0.264434	1.30056	1.08233	-0.319633	0.583573	-0.461173	-0.955144	0.710818	-0.0715246	0.629959	-0.887717	0.736897	-0.536497	0.452932	-0.460907	0.561704	0.792868	-0.760408	-1.86472	-0.381997	-0.441586	0.0318933	-0.0620968	0.209199	-0.151507	0.545671	-0.160342	-1.57592	0.757674	0.135131	-0.135286	0.453596	-0.0803138	-0.360907	-0.254997	-0.0864386	-0.42523	0.133287	-0.785332	-0.32504	0.174456	0.18038	0.744482	-0.200666	1.6774	-0.112275	-0.264333	0.449258	-0.527686	0.219157	-0.761492	0.349608	-1.09308	0.508855	-0.853245	0.470644	1.04223	0.292227	-1.08577	0.0324093	-0.153251	0.0771634	1.35775	-0.698046	0.195369	0.161598	-1.26065	-0.418982	-1.12836	-0.597441	0.277469	0.687342	0.0681685	-0.583521	1.05874	0.318723	1.19946	-0.178455	-0.00717153	1.03389	-0.388628	0.679913	-0.287822	-0.327889	1.02288	-0.405081	-0.909775	0.0739515	-0.928732	-0.327046	0.0292421	0.665071	0.0764797	-0.762296	0.62614
10	23439402	23439403	NA	ENSBTAG00000052011	NA	0.0388196	-0.731027	-0.603225	0.585903	-0.520593	0.737964	0.42076	1.04567	0.399634	-0.599897	-0.342068	0.656998	0.00208806	-0.0957175	0.441256	-0.764765	-0.0156743	1.75814	0.281762	0.102129	-0.188625	-1.00191	0.200363	-0.662253	0.242151	0.4232	0.244926	-0.227455	-0.629663	-0.718522	0.12806	-0.0668731	-1.40437	0.572477	0.129206	0.000961701	-0.271198	0.47622	0.144884	0.941808	0.482939	-1.29841	-1.89145	0.959456	-0.866939	-1.1145	-2.10622	-0.130793	-0.0506094	0.40955	0.598736	0.378844	-0.832595	0.825682	-0.119431	0.485101	0.746799	-0.130599	0.108903	0.262838	0.970547	-0.0114351	1.19203	-0.59616	-0.0691434	0.343305	0.273076	0.381985	-0.924787	-0.105202	-0.407133	-0.54769	-0.0147344	-1.35037	0.256169	-0.208474	-0.399793	-0.934935	1.23932	-0.320828	1.24823	-0.306881	-0.148245	0.722001	0.67714	0.888511	-0.876179	-0.4934	0.634924	1.0547	0.882389	-1.5502	0.237497	0.445549	0.0982593	-0.770465	-0.499298	0.411984	0.607633	0.272198	-1.22148	-0.0855567	0.580153	-0.73588	-0.0655266	0.174514	-0.294104	0.481237	0.551078	1.59076	0.8765	-0.123207	-1.00845	-0.186476	-0.199041	0.0942746	-0.532745	0.561265	0.0655081	-0.864584	-0.302551	1.54241	-1.04905
10	23536166	23536167	NA	ENSBTAG00000051554	NA	-0.109123	-0.32352	-0.562557	0.31216	-0.850884	0.104878	0.35683	0.155974	-0.180634	0.342965	0.505428	-0.0621845	-0.3494	-0.286129	0.184355	1.50059	-0.7212	1.01445	0.262708	-0.79652	-0.394747	-0.0484685	-0.844361	-0.000315483	-0.222834	0.285983	0.0606885	0.347626	0.428694	0.394394	-0.989469	-0.468555	0.0663368	0.865404	-0.311509	0.35198	0.301167	0.462152	-0.476914	-1.03029	1.1373	-0.23677	-0.23691	-0.11194	0.273274	-0.6467	-0.339268	-0.428707	0.330722	-1.11474	-0.640766	0.55188	1.01833	1.17291	-1.39691	-0.143872	0.447092	0.701748	-0.606944	-0.196464	0.560086	0.296489	0.33501	0.109163	-0.756374	-1.02687	-0.0262815	-0.830167	0.892261	-0.15487	0.877815	0.296076	0.597986	0.467582	0.0603706	0.776328	0.216551	0.61727	-1.26899	0.457726	-0.249915	1.19933	-0.238224	0.469111	-0.065584	-0.190872	-0.0971577	0.22524	-0.655182	0.27776	-1.13358	0.476532	0.0552744	-0.266331	0.539004	-0.315527	-0.776842	0.219634	-0.281813	-0.37925	-0.620722	-0.368116	-0.173676	-0.267044	-0.929579	0.561495	0.360751	-0.305067	-0.142864	0.629651	-0.666619	0.0491943	0.397036	-0.258189	-0.455101	0.14642	0.39322	-1.04549	0.87301	-0.213718	0.0371656	1.38734	0.493734
10	23542542	23542543	NA	ENSBTAG00000048374	NA	-0.156282	-1.27906	0.263468	1.17774	-0.338636	0.76448	-0.0539087	0.457332	0.741009	0.220448	0.251154	-0.752525	-0.58762	1.24923	1.11473	0.564583	0.129423	-0.44528	0.598595	0.30543	-0.471539	-0.478057	-1.0348	0.272192	-0.401046	0.075386	0.221801	-0.890794	-0.0960672	0.0627393	-0.167959	0.891981	-0.262849	0.174105	-0.532462	-0.097208	-0.598288	0.229078	-0.5838	0.181241	-0.00836339	0.0945348	-0.730242	0.0745021	0.540819	-0.494518	-0.724759	-0.463371	-0.775286	0.349213	1.05761	-0.706407	0.23586	0.116912	-0.489764	-0.671608	0.309161	0.837321	-0.760236	0.54436	0.299279	-0.208658	0.855665	1.03249	-0.490512	-1.23493	0.543173	-0.127279	-0.711818	-0.831343	0.0846948	0.730147	0.817451	0.0774791	-0.73933	1.10738	-1.43273	0.240281	0.313231	-1.16739	1.08063	0.0748187	0.642057	0.581411	-0.192123	0.851153	-0.791723	0.880889	0.303472	1.10685	-0.00043428	-1.03458	0.494051	0.782105	-1.76755	0.201024	-0.209487	0.511563	0.260144	-1.40609	-1.04435	0.297678	0.44265	0.333247	0.195729	-0.263575	-0.0447807	0.262069	-0.531115	0.352907	0.0778706	0.979138	-0.663815	-0.31887	-0.940684	0.161581	0.147061	0.00839491	-0.662457	-0.803332	0.792055	0.176756	0.466657
10	23587948	23587949	NA	ENSBTAG00000052580	NA	-0.537416	-1.23391	0.615416	1.08258	-0.712117	0.448421	0.891584	0.480434	-0.449892	0.808425	0.447259	-0.341934	-1.0195	-0.0674004	-0.716631	0.757872	0.881855	0.813306	-0.782734	-0.494815	-0.176911	0.703271	0.0419287	-0.35396	0.40555	0.856221	-0.389103	-0.702802	0.0211385	0.352117	-0.0397575	2.33025	-0.054235	-0.586255	-0.89269	-0.223157	-0.0896689	1.22239	-0.566256	-0.101533	-0.857845	-0.82163	0.35035	0.0750955	0.524789	-0.667312	-0.17787	-0.505907	0.267397	-0.184732	0.708036	0.332521	-0.825719	-0.27829	-0.314551	-1.0344	0.25336	1.49736	-0.357649	-0.984944	0.247123	-0.093944	0.221428	-0.554955	-0.845069	-0.292972	0.598486	-0.700022	0.521264	-0.587255	0.924927	-0.268143	1.38426	-0.800192	0.0452217	0.883841	-1.55855	-0.455323	-1.25706	0.844931	-0.0399161	-0.0513575	0.84991	0.763282	-0.489514	0.431399	-0.216623	-0.0938722	-0.626382	0.108315	0.396564	0.194205	0.591482	0.420253	-1.32768	0.49038	-0.800347	0.467877	-0.0751077	-0.257391	-0.578958	-0.0742512	-0.483661	-0.0343353	0.875515	0.517383	0.527546	0.340786	0.690974	1.29656	0.0107697	-0.677677	-0.628535	-0.253584	-0.650873	0.809589	-0.229282	-0.956949	-0.942352	0.337844	-0.111121	0.185622	1.41012
10	23606209	23606210	NA	ENSBTAG00000048874	NA	-0.131436	-0.560986	-0.490083	1.67468	-0.633064	0.450981	0.759947	0.080382	0.91158	-0.662187	-0.374093	-0.870698	-0.296874	0.901227	1.1822	-0.869044	-0.844671	1.0551	0.6364	-0.668411	0.0369186	0.865829	-0.0567968	-0.136645	0.281243	-0.133031	1.06225	-0.649291	-0.528735	0.144312	-0.0268068	0.448995	0.515055	0.458669	-0.84746	0.684426	-0.434029	-0.872333	-0.155838	0.312317	0.169072	-0.300234	-1.02179	1.33884	0.107627	-1.62375	-0.234054	-0.632221	-0.038413	-0.00384497	1.39668	1.17208	-1.34467	0.664627	-0.273136	-0.298972	-0.135742	-1.3975	0.0333635	-0.37797	0.214817	-0.646052	1.01125	0.197473	-1.14422	-0.422781	-1.09999	1.55402	0.534603	-1.42825	0.603693	0.40546	1.15465	-0.263474	-0.451524	0.291937	-1.3388	0.469804	0.12469	0.285788	-0.364308	-0.0914841	0.748568	0.360998	0.838577	0.0288745	-0.366551	0.171369	-0.639355	0.494702	1.40006	-0.912373	0.204019	-0.130631	-0.684431	0.250576	-1.6569	0.496608	0.385516	-0.450028	-0.669684	0.351464	-0.469378	0.819808	1.00626	-0.841254	0.200764	0.830277	-0.721354	0.101194	-0.114292	0.615053	-0.353824	0.315628	-0.982868	1.41654	-0.0526324	-0.842948	-1.13173	-0.497645	0.208604	0.90103	0.354111
10	23720367	23720368	NA	ENSBTAG00000048236	NA	0.264458	-0.39286	-0.0679105	-0.280758	-0.0315001	-0.0893426	0.515303	-0.162295	0.139333	-0.564361	0.0246538	0.21051	-0.0649121	-0.143703	-0.657235	-0.317258	0.272659	-0.160218	0.240077	-0.134662	0.875226	0.0953858	-0.16689	0.185129	-0.00808908	-0.560777	-0.331012	0.0843277	-0.729407	-0.302384	-0.65977	-0.0244112	0.0466661	0.712256	0.994057	0.315968	-0.100055	-0.302494	-0.192809	-0.0359265	0.533463	0.527449	0.22687	-0.162209	0.326612	0.213172	-0.960265	0.637326	0.498049	0.170168	-0.35742	-0.586596	-0.317941	-0.171958	0.147516	0.653324	0.331537	-0.0612898	-0.330602	0.232915	0.125546	-0.620314	0.449678	0.751724	-0.105599	-0.0643075	-0.182249	-0.261166	0.133271	0.942397	0.208013	-0.237029	-0.0216428	1.03327	0.0444458	-0.917248	0.711573	-0.551534	0.110306	-0.834345	0.450315	-0.488142	-0.559565	-0.26773	-0.296806	0.485846	0.535968	-0.61271	0.277699	-0.401843	-0.753556	0.659314	-0.359469	-0.628804	-0.628542	0.873303	0.225716	-0.364103	-0.536908	0.847809	0.347148	0.181179	1.29558	-0.454678	-0.492938	0.180393	-0.074788	-0.135039	0.416365	-0.221709	0.134983	0.398479	-0.939474	0.780162	0.248365	-0.00274386	0.0285421	-0.267261	0.187268	0.407058	0.241396	-0.972137	-0.503819
10	23773354	23773355	NA	ENSBTAG00000052314	NA	-0.799462	-0.390798	-0.11355	0.47524	-0.656657	0.524202	0.344037	0.257137	-0.722748	0.591411	-0.128326	-0.96677	-0.925514	-0.482951	0.105713	0.999913	-0.221645	0.321243	1.37714	0.434124	-0.361476	0.117018	-0.496749	0.359063	1.2499	1.24314	-0.0296355	-0.590751	-0.552051	0.360314	-0.378474	-0.525709	0.2113	0.693004	-0.401392	0.117811	0.0677502	0.484018	-0.518043	-0.327827	-0.770851	0.815774	0.0430613	-0.371237	1.50317	-0.128801	-0.15286	-1.06612	-0.867631	-0.925106	0.561016	0.728519	-0.159568	-1.10901	0.547426	-1.18783	-0.135212	0.674296	-0.104425	0.787468	0.59301	1.01959	-1.03764	0.136447	0.0445491	-0.996412	0.274012	-0.203843	0.178684	-1.35455	0.553872	-0.343882	0.0451259	-0.215367	0.997149	0.335662	-0.816661	0.79461	-0.705719	-0.803421	0.50549	-0.470868	-0.0500631	-0.394532	-0.548081	0.706667	-0.646051	0.755696	0.97378	-0.859928	0.516033	-0.178046	0.106386	-0.485403	-1.51713	0.878584	0.424247	0.184901	-0.0542681	0.503984	-0.412534	0.342706	0.460307	1.57712	-0.652118	-0.67248	0.160754	-0.185968	0.69285	0.12014	0.296715	-0.576771	-0.554035	0.0892316	0.0966401	-0.0104322	-0.170367	-0.514026	-0.468873	0.400533	0.707353	0.710603	0.290997
10	24873708	24873709	NA	ENSBTAG00000050533	NA	-0.167473	1.16734	0.104556	0.745414	0.865356	0.0224434	0.387234	-0.467989	-0.772346	0.0710409	0.833884	-0.375002	-0.16653	0.367738	0.562876	-0.370115	-0.0291231	1.52673	0.00142861	0.851153	-0.278655	-1.00095	0.188201	-1.10258	0.238292	-0.971618	0.137257	-1.13308	0.272775	-0.628948	-0.0836077	0.858722	-0.426477	0.341407	0.52358	0.759277	-0.198046	-0.773799	-0.424614	-0.982524	0.990836	-0.213937	-0.966211	-0.238095	0.200479	0.407437	0.587471	-0.059757	-1.45116	1.22139	-1.37413	-0.744566	0.143376	0.363079	0.534671	-0.448154	-0.0488838	1.18192	-1.55172	0.507462	0.663703	0.0796111	-0.258038	0.195465	-0.49013	0.115794	-0.567678	0.447301	0.768275	-0.395883	0.0825007	0.163576	2.00058	0.160668	-0.457678	0.315109	-1.44536	-0.49058	-0.0104067	0.997391	-0.0736176	0.311332	0.824254	0.608708	-0.691656	-0.415938	-1.65083	0.708928	-1.11576	1.23641	1.08785	-0.422278	-0.343443	0.489793	-0.864211	-0.528732	0.881391	-0.217357	-0.453467	1.13802	-0.0696079	0.228442	0.479317	0.259316	-0.418292	-0.775734	-1.74317	0.805838	-0.746561	-0.501231	0.724249	0.294977	1.17518	-0.630063	-1.01266	-0.0977721	-0.155939	-0.274152	-0.613093	-0.865946	1.15646	0.347061	0.535044
10	24925000	24925001	NA	ENSBTAG00000050806	NA	1.15785	-0.0605136	-0.435983	1.00118	1.44676	-0.949862	-0.363241	-0.489561	0.873468	-0.346868	0.286731	-0.318057	0.407016	1.84358	1.44612	-0.305458	-1.48943	-0.5349	-0.834315	0.0642741	0.264424	0.459464	0.0902687	-1.26351	0.59262	0.0137517	-0.926079	0.171089	-1.14772	-0.273891	-0.497136	-0.206099	0.0391515	1.06112	-0.546408	-0.757469	-0.228143	-0.149081	-0.429159	0.164764	0.108738	0.174272	0.192628	-0.508983	0.4176	1.27942	-0.845616	-0.237221	-0.821383	0.641739	-0.296315	-0.929956	1.74176	0.155152	0.108979	0.466605	0.454038	0.641576	-1.12694	1.26223	-0.182139	-0.753568	-0.773355	1.60589	1.00976	0.685493	-0.0461766	1.30114	-0.1958	1.09564	0.462078	0.34196	0.942046	-1.33578	-0.507752	-0.0495144	-1.51905	-2.63504	1.46007	-0.644477	-1.19917	0.424162	0.573744	0.0626402	-1.24991	-0.0656893	0.761331	-0.718585	-1.26427	-0.238874	0.386219	1.38308	0.0566052	0.329245	-1.95093	0.932387	-0.0879255	-0.0680019	-0.937471	-0.486536	0.40273	0.0713522	0.873497	-0.634562	-0.610497	0.0776495	-1.47846	0.42429	0.77154	-0.654628	1.23358	0.516771	-0.0458615	-0.11962	-0.509427	0.0782973	0.261024	-0.459135	-0.491338	0.448562	-0.243612	0.42951	1.04581
10	24979023	24979024	NA	ENSBTAG00000046995	NA	0.0179426	0.296316	-0.526961	0.999824	1.2774	-0.143967	0.741161	0.718932	-1.0237	0.298486	0.122962	-0.122917	0.772628	0.304931	-0.0947304	-1.34423	-0.588453	0.2333	-1.17645	-1.3331	0.590531	-1.51832	-0.0474962	0.28392	1.48538	0.153899	-0.355376	0.0394184	0.221136	-0.796926	-0.243789	0.408267	-1.05328	0.822505	-0.224974	-1.02958	-1.30393	-0.806266	-0.270616	-0.400014	1.50158	0.0838375	0.171259	0.480669	-1.45789	-0.0640216	1.18256	1.48756	0.113437	-0.141693	0.246596	-0.274017	0.563389	0.618859	0.0793591	0.665962	0.170706	-0.242627	-1.71284	1.198	0.53857	-0.192825	-0.400268	0.647036	0.0118301	0.0979965	0.373459	0.623385	-1.288	-0.365416	0.993475	-0.678197	1.92109	-1.34646	-1.27656	0.225732	0.118678	-0.0333682	0.0235169	-0.778946	-1.20733	-0.598813	-0.581886	1.33961	0.631653	-0.0489983	-0.729815	0.156376	-0.351116	0.246711	-0.569289	0.763256	0.196881	1.3779	0.679286	0.537611	-0.00254163	-0.524245	-0.566086	-0.322886	0.394263	0.194993	-0.152384	-0.698246	-1.53055	-0.294238	-0.415765	0.848669	0.763009	-0.256154	0.981505	0.688835	-0.360101	1.26898	-1.39091	1.06982	-0.542948	-1.48149	-0.0892801	-0.413108	-0.0194113	1.79872	-0.0597414
10	24986265	24986266	NA	ENSBTAG00000049140	NA	-0.311339	0.108735	-0.3041	-0.305999	0.970808	-0.450131	1.24113	0.353942	-0.0524265	-0.102592	0.741848	0.368307	-0.23888	-0.364178	0.421431	-0.707822	-0.0448604	-0.470893	-0.013982	-0.715233	0.721566	-0.856772	0.247226	0.325602	-0.100462	-0.695362	-0.59875	-0.589363	0.366148	-1.3622	0.57883	0.846198	-0.818738	0.791449	0.0953729	-0.357473	-0.587924	-0.542357	0.522949	-1.17722	0.736096	-0.645145	0.0470411	-0.304103	-0.784746	0.925988	0.0663987	1.3779	1.04597	0.867907	-2.18295	-0.830123	0.942088	0.393398	0.468609	0.562017	1.15055	-0.234424	-0.791653	0.388427	0.658496	-0.523738	-0.26649	1.07296	0.860054	-0.0392275	0.774585	0.0139093	-1.18344	-0.144693	1.09688	-0.949108	1.41895	0.0268545	-1.00503	0.0308506	-0.635253	-0.554416	0.324356	-0.452796	-0.5113	-1.34289	-0.474122	0.445747	-1.78912	0.60135	-0.190379	0.82712	0.0499818	0.533275	-1.47875	1.51772	-0.188974	1.61891	-1.27022	0.264997	0.847472	-0.293211	-0.999188	0.856844	-0.305652	0.443307	0.519528	-0.164679	-1.19394	-0.163217	-0.0929727	0.644846	1.19699	-0.690686	0.647601	0.857659	-0.457726	0.923078	-0.797305	0.64857	0.0851158	-0.609543	-0.513075	-0.151993	-0.432054	0.477102	-0.551653
